@RELATION bad_actors 
 @ATTRIBUTE author_guid string 
 @ATTRIBUTE account_age numeric 
 @ATTRIBUTE author_type numeric 
 @ATTRIBUTE average_hashtags numeric 
 @ATTRIBUTE average_links numeric 
 @ATTRIBUTE average_minutes_between_posts numeric 
 @ATTRIBUTE average_post_lenth numeric 
 @ATTRIBUTE average_posts_per_day_active_days numeric 
 @ATTRIBUTE average_posts_per_day_total numeric 
 @ATTRIBUTE average_user_mentions numeric 
 @ATTRIBUTE boost_score_avg numeric 
 @ATTRIBUTE boost_score_std_dev numeric 
 @ATTRIBUTE boost_score_sum numeric 
 @ATTRIBUTE boosting_timeslots_count numeric 
 @ATTRIBUTE count_authors_sharing_boosted_posts numeric 
 @ATTRIBUTE friends_followers_ratio numeric 
 @ATTRIBUTE number_followers numeric 
 @ATTRIBUTE number_friends numeric 
 @ATTRIBUTE number_of_crawled_posts numeric 
 @ATTRIBUTE number_of_posts numeric 
 @ATTRIBUTE number_pointed_posts numeric 
 @ATTRIBUTE number_pointers numeric 
  @DATA 
 cdc8259c3667361aa747d70d5e45d958, 2619.0, ?, 0.0, 0.0, ?, 7.0, 1.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9795462358198693, 17454.0, 17097.0, 1.0, 185671.0, 1.0, 1.0 
 cf164decd6533983ba4eaa6b5a1cb20b, 94.0, ?, 0.0, 0.0, ?, 0.0, 1.0, 200.0, 0.0, ?, ?, ?, ?, ?, 0.0, 66.0, 0.0, 1.0, 18800.0, ?, ? 
 cfbe2edc27e4374ab6aefde2e178652d, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 0.0, 1.0, 0.003937302127037037, 0.0, 0.003937302127037037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 1.0, 1.0 
 d024c0fb284e3b2baf32a50511e3f073, 2612.0, ?, 0.0, 0.0, ?, 21.0, 1.0, 2.0, 1.0, ?, ?, ?, ?, ?, 0.5432098765432098, 1215.0, 660.0, 1.0, 7737.0, ?, ? 
 d06a9c7374793c79926feddd23140257, 332.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 4.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 22.75, 28.0, 637.0, 1.0, 1574.0, 1.0, 1.0 
 d077b726f58c36d7a621fe3d2b5e03a0, 827.0, ?, 0.0, 0.0, ?, 15.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, 1.4685714285714286, 175.0, 257.0, 1.0, 804.0, ?, ? 
 d114afc965d83e56a68eb080aab8c401, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 1.0, 90.0, 1.0, 32.0, 1.0, 1.0 
 d1254b46903e3f29939cb8e50261bf9e, 33.0, ?, 0.0, 1.0, ?, 14.0, 1.0, 54.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7457627118644066, 118.0, 442.0, 1.0, 1802.0, 1.0, 1.0 
 d1d6dc5d29bf3becb5889f12817a784d, 1012.0, ?, 0.0, 2.0, 1444.4916666666666, 11.0, 1.0, 28.0, 0.0, ?, ?, ?, ?, ?, 0.6468489121501795, 46238.0, 29909.0, 3.0, 28837.0, ?, ? 
 d22f9e0377ed30009fbaf2eec9b8e43a, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.00811533566323621, 0.0, 0.00811533566323621, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 15.0, 1.0, 1.0 
 d2498a518e7831da804ab53ff152e4b2, 2672.0, ?, 0.0, 0.0, ?, 7.0, 1.0, 10.0, 0.0, ?, ?, ?, ?, ?, 0.9705882352941176, 476.0, 462.0, 1.0, 26990.0, ?, ? 
 d33bc5b286353aa9ae48ab5514fb9d47, 2645.0, ?, 0.0, 1.0, ?, 20.0, 1.0, 7.0, 1.0, ?, ?, ?, ?, ?, 0.10904027944014265, 81878.0, 8928.0, 1.0, 20551.0, ?, ? 
 d344f4b30c793323a9b4baccc16056c1, 656.0, ?, 0.0, 0.0, ?, 14.0, 1.0, 12.0, 1.0, ?, ?, ?, ?, ?, 0.0028067472001320824, 72682.0, 204.0, 1.0, 8280.0, ?, ? 
 d3882477dd2a3f949cd1430f47ea7ec4, 374.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.426703514739229, 0.0, 0.426703514739229, 1.0, 90.0, 8.59016393442623, 61.0, 524.0, 1.0, 1288.0, 1.0, 1.0 
 d3884100e7ac3f5f8324fe4b6b6f6f3c, 2265.0, ?, 0.0, 0.0, 76.66666666666667, 12.5, 2.0, 0.0, 1.0, ?, ?, ?, ?, ?, 2.4761904761904763, 21.0, 52.0, 2.0, 296.0, ?, ? 
 d3e69dc598673097a3c975c323bde037, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 79.75, 4.0, 319.0, 1.0, 76.0, 1.0, 1.0 
 d3f1bd3f3740333c8b925e465903f9bb, 84.0, ?, 0.0, 2.0, ?, 18.0, 1.0, 44.0, 0.0, ?, ?, ?, ?, ?, 2.727272727272727, 11.0, 30.0, 1.0, 3696.0, ?, ? 
 d3f87caf357231089b2a7ffb0ec78fc7, 1735.0, ?, 0.0, 0.5, 27.866666666666667, 19.0, 2.0, 0.0, 2.0, 0.0004903453150807648, 0.0, 0.0004903453150807648, 0.0, 0.0, 0.4334722222222222, 7200.0, 3121.0, 2.0, 696.0, 1.0, 1.0 
 d404d67f648f3d378666c580cab02bc3, 1585.0, ?, 0.0, 1.0, ?, 19.0, 1.0, 10.0, 1.0, ?, ?, ?, ?, ?, 1.9985315712187959, 1362.0, 2722.0, 1.0, 15971.0, ?, ? 
 d4314004daf135f29a31b2668ed04840, 164.0, ?, 0.0, 1.0, ?, 9.0, 1.0, 14.0, 0.0, ?, ?, ?, ?, ?, 0.0, 2.0, 0.0, 1.0, 2381.0, ?, ? 
 d461f406e94f31c980bf927266ce0e79, 1894.0, ?, 0.0, 0.0, ?, 25.0, 1.0, 65.0, 1.0, ?, ?, ?, ?, ?, 0.2081670067122032, 33819.0, 7040.0, 1.0, 123933.0, ?, ? 
 d53614011ee43943a08357382f0bf03c, 1837.0, ?, 0.0, 0.0, ?, 27.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, 1.8545454545454545, 55.0, 102.0, 1.0, 509.0, ?, ? 
 d5864ee0543931d0ba10c9977b7fc9ee, 1915.0, ?, 0.0, 1.0, ?, 4.0, 1.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8552175587216019, 2597.0, 2221.0, 1.0, 50389.0, 1.0, 1.0 
 d591ebe1929a374585c813efb58ce851, 861.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 12.083333333333334, 24.0, 290.0, 1.0, 1086.0, 1.0, 1.0 
 d5927bcfd5983e58923bda377e625194, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.636363636363637, 11.0, 348.0, 1.0, 78.0, 1.0, 1.0 
 d617ad56a63e3ca281122456cbe548e2, 1651.0, ?, 0.0, 1.0, ?, 16.0, 1.0, 3.0, 0.0, ?, ?, ?, ?, ?, 2.323572474377745, 683.0, 1587.0, 1.0, 5230.0, ?, ? 
 d628853b89c938cda5520d9afc6c2518, 12.0, 1.0, 0.0, 1.0, -6.95, 12.5, 2.0, 5.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 12.285714285714286, 7.0, 86.0, 2.0, 64.0, 2.0, 2.0 
 d65bacba66473736b924fae08318db23, 2557.0, ?, 0.0, 0.0, ?, 27.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, 0.7898550724637681, 138.0, 109.0, 1.0, 1944.0, ?, ? 
 d68a8d1191e230f493b00c752a2d09a9, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 8.0, 1.0, 0.0007608832691239761, 0.0, 0.0007608832691239761, 0.0, 0.0, 73.0, 4.0, 292.0, 1.0, 94.0, 1.0, 1.0 
 d750272086c5307f830add1d5343ef0f, 452.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 23.03125, 32.0, 737.0, 1.0, 1486.0, 1.0, 1.0 
 d75b3806e9ad3a08adc4ea0782f6fe44, 1048.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 8.422680412371134, 97.0, 817.0, 1.0, 3554.0, 1.0, 1.0 
 d793dd4adbb532eaa0f9a6ae12b77554, 322.0, ?, 0.0, 0.3, 2942.3228070175333, 2.75, 5.0, 152.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 0.0, 20.0, 48969.0, 19.0, 19.0 
 d7d3f1ee94a93bdbb586624b44f5cca0, 19.0, 1.0, 0.0, 1.0, 18.133333333333333, 12.5, 2.0, 7.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 22.071428571428573, 14.0, 309.0, 2.0, 144.0, 2.0, 2.0 
 d824bc16866a34dba2dea7667c560e1e, 1860.0, ?, 0.0, 0.0, ?, 23.0, 1.0, 14.0, 1.0, ?, ?, ?, ?, ?, 0.8566214045846109, 6849.0, 5867.0, 1.0, 26972.0, ?, ? 
 d85e0c328c2c32329fc62fc2b3155c1f, 2547.0, ?, 0.0, 0.0, ?, 9.0, 1.0, 89.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9486570436689201, 43784.0, 41536.0, 1.0, 227647.0, 1.0, 1.0 
 d877c55149663a1d969fcdbcfbca7fc7, 2558.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 30.0, 1.0, 0.0005125641348534425, 0.0, 0.0005125641348534425, 1.0, 16.0, 3.0255524861878453, 1448.0, 4381.0, 1.0, 78108.0, 1.0, 1.0 
 d92fc92768e73934a7b1883a901ab4e6, 617.0, ?, 0.0, 0.5, 0.32777777776666667, 17.5, 4.0, 11.0, 1.0, ?, ?, ?, ?, ?, 0.5387673956262425, 503.0, 271.0, 4.0, 7119.0, ?, ? 
 d99ba373296135d8b589982734e0dd6d, 992.0, ?, 0.0, 1.0, ?, 18.0, 1.0, 4.0, 0.0, ?, ?, ?, ?, ?, 1.0102929532858274, 1263.0, 1276.0, 1.0, 4090.0, ?, ? 
 da1d9ec333813f7d9d1cc667b73052a4, 437.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 4.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 10.666666666666666, 87.0, 928.0, 1.0, 1957.0, 1.0, 1.0 
 da22cc56bae63de0b21427a1a5ef0043, 71.0, ?, 0.0, 1.0, ?, 6.0, 1.0, 12.0, 0.0, ?, ?, ?, ?, ?, 0.8773946360153256, 261.0, 229.0, 1.0, 907.0, ?, ? 
 da613e9db563390d8257061471327e88, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.01972307503968098, 0.0, 0.01972307503968098, 1.0, 191.0, 0.0, 0.0, 0.0, 1.0, 16.0, 1.0, 1.0 
 dc927ceb23dd3d1b9b6d25599bc40eb1, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.666666666666664, 3.0, 107.0, 1.0, 33.0, 1.0, 1.0 
 dccdd90c10bb3eb5971e74d40731bc02, 1866.0, ?, 0.0, 0.0, ?, 20.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, 1.7858823529411765, 425.0, 759.0, 1.0, 1623.0, ?, ? 
 de5ebe3ae5473ecb908f9f9e8be18650, 2456.0, ?, 0.0, 1.0, ?, 23.0, 1.0, 163.0, 1.0, 0.00018589680285849782, 0.0, 0.00018589680285849782, 0.0, 0.0, 1.314735805710535, 3047.0, 4006.0, 1.0, 401147.0, 1.0, 1.0 
 de8af2ce15433ef697518f95631151bf, 938.0, ?, 0.0, 0.0, ?, 24.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, 4.95, 40.0, 198.0, 1.0, 191.0, ?, ? 
 deae62d483fa3f4794db5924a112ffd4, 764.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.74074074074074, 27.0, 290.0, 1.0, 1084.0, 1.0, 1.0 
 debc324cab663941af13afd9f331098b, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 8.0, 1.0, 0.0012194612505005214, 0.0, 0.0012194612505005214, 0.0, 0.0, 143.5, 2.0, 287.0, 1.0, 98.0, 1.0, 1.0 
 defd2702adfb3bc396b0aec834ca45d2, 995.0, ?, 0.0, 0.0, ?, 20.0, 1.0, 18.0, 1.0, ?, ?, ?, ?, ?, 0.9315375982042648, 891.0, 830.0, 1.0, 18506.0, ?, ? 
 df3915ac355537429ba57a064503556d, 2141.0, ?, 0.0, 0.0, ?, 12.0, 1.0, 4.0, 1.0, ?, ?, ?, ?, ?, 0.6750902527075813, 277.0, 187.0, 1.0, 9450.0, ?, ? 
 df67e2498bfa34ec8626e438e92eda0b, 1967.0, ?, 0.0, 0.0, 32.983333333333334, 0.0, 2.0, 347.0, 0.0, ?, ?, ?, ?, ?, 0.7572188449848024, 5264.0, 3986.0, 2.0, 682955.0, ?, ? 
 dfa2c44338e0326589ccb857cdb417da, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 10.0, 1.0, 0.003914459940854468, 0.0, 0.003914459940854468, 0.0, 0.0, 42.142857142857146, 7.0, 295.0, 1.0, 120.0, 1.0, 1.0 
 dfee6ea1458936ca8f45a04a529eea26, 285.0, ?, 0.0, 1.0, ?, 18.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, 0.0, 0.0, 1.0, 1.0, 1.0, ?, ? 
 dff756cf3c7e3210887e816bdb1d7db9, 2693.0, ?, 0.0, 1.0, ?, 9.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, 0.022099447513812154, 181.0, 4.0, 1.0, 1336.0, ?, ? 
 e0d3d46dc4aa307599a6135ce31bb196, 2288.0, ?, 0.0, 0.0, ?, 9.0, 1.0, 32.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5218163368848301, 3942.0, 2057.0, 1.0, 74751.0, 1.0, 1.0 
 e123b1ad52693570bdfdbb4758ea7045, 2638.0, ?, 0.0, 0.0, ?, 7.0, 1.0, 5.0, 0.0, 3.147612661307064e-06, 0.0, 3.147612661307064e-06, 0.0, 0.0, 0.7528180354267311, 4968.0, 3740.0, 1.0, 13709.0, 1.0, 1.0 
 e152bdd78c1a3f928418e8ed81e1ae29, 430.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 2.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 9.0, 54.0, 486.0, 1.0, 1002.0, 1.0, 1.0 
 e1cd5d9516703f9aa42c23e642e77092, 1389.0, ?, 0.0, 1.0, ?, 5.0, 1.0, 1.0, 0.0, ?, ?, ?, ?, ?, 1.3770491803278688, 122.0, 168.0, 1.0, 1764.0, ?, ? 
 e2704efdea5e36d8bdec61d99459c5f0, 12.0, 1.0, 0.0, 1.0, -10.9, 12.5, 2.0, 5.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 21.666666666666668, 3.0, 65.0, 2.0, 68.0, 2.0, 2.0 
 e2c16e42adbb3d6ab9da7e2b46e99f28, 1389.0, ?, 0.0, 0.0, ?, 9.0, 1.0, 111.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.942756292203806, 19548.0, 18429.0, 1.0, 154897.0, 1.0, 1.0 
 e3201cc0fbaf3b30a85ecf59eeff3c43, 75.0, ?, 0.0, 0.0, ?, 23.0, 1.0, 497.0, 1.0, ?, ?, ?, ?, ?, 0.991332611050921, 923.0, 915.0, 1.0, 37343.0, ?, ? 
 e3df822e41503d52bf7611f98022c2bb, 109.0, ?, 0.0, 0.0, ?, 5.0, 1.0, 34.0, 0.0, 0.015625, 0.0, 0.015625, 0.0, 0.0, 2.0923872875092386, 1353.0, 2831.0, 1.0, 3716.0, 1.0, 1.0 
 e435d68a297f3977aecb8ddbc2656b05, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.010492482185719354, 0.0, 0.010492482185719354, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 19.0, 1.0, 1.0 
 e4586f32a7863f5791b70fb34322bf81, 1681.0, ?, 0.0, 0.0, ?, 17.0, 1.0, 1.0, 0.0, ?, ?, ?, ?, ?, 1.660952380952381, 525.0, 872.0, 1.0, 3201.0, ?, ? 
 e4b1922ddb7930189c9c751a7c7d0195, 17.0, 1.0, 0.0, 1.0, 2.1166666666666667, 12.5, 2.0, 6.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 33.72727272727273, 11.0, 371.0, 2.0, 111.0, 2.0, 2.0 
 e4ba40a1b35b3afeae09ffbbbe004673, 19.0, 1.0, 0.0, 1.0, 17.483333333333334, 12.5, 2.0, 1.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 0.0, 11.0, 0.0, 2.0, 37.0, 2.0, 2.0 
 e4bb2a171b9b3e568a8efc7d65e1584b, 62.0, ?, 0.0, 0.0, ?, 23.0, 1.0, 334.0, 3.0, ?, ?, ?, ?, ?, 0.8589487691284099, 1503.0, 1291.0, 1.0, 20711.0, ?, ? 
 e520f16e5905345fb18b30921a655716, 363.0, ?, 0.0, 0.0, ?, 23.0, 1.0, 43.0, 1.0, ?, ?, ?, ?, ?, 1.8962536023054755, 347.0, 658.0, 1.0, 15872.0, ?, ? 
 e607e7f3b2f6313fac6f47b8dcdeab38, 722.0, ?, 0.0, 1.0, ?, 13.0, 1.0, 0.0, 1.0, ?, ?, ?, ?, ?, 1.4719101123595506, 89.0, 131.0, 1.0, 296.0, ?, ? 
 e60d59febff232128c80f5fbeb500683, 841.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 13.405797101449275, 69.0, 925.0, 1.0, 1339.0, 1.0, 1.0 
 e6a5e6a7a60b3225ac693264fb946239, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0012376268951815803, 0.0, 0.0012376268951815803, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 22.0, 1.0, 1.0 
 e727a156fc863f2aa2bbc4bf307d6335, 19.0, ?, 0.0, 1.0, ?, 22.0, 1.0, 16.0, 1.0, ?, ?, ?, ?, ?, 3.5, 4.0, 14.0, 1.0, 304.0, ?, ? 
 e73c2959081b344cb5463293b73e79f9, 2658.0, ?, 0.0, 1.0, ?, 15.0, 1.0, 41.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.934004052260183, 71565.0, 66842.0, 1.0, 110959.0, 1.0, 1.0 
 e7a72f3abcd331e5b8dcb16c51730d3c, 2230.0, ?, 0.0, 0.0, ?, 24.0, 1.0, 9.0, 1.0, ?, ?, ?, ?, ?, 0.9981549815498155, 542.0, 541.0, 1.0, 20491.0, ?, ? 
 e7e0654444343918b991a0456b9e2871, 156.0, ?, 0.0, 2.0, 14059.629166666668, 18.4, 1.25, 842.0, 0.0, 5.85046261302875e-06, 1.013329849354797e-05, 2.3401850452115e-05, 0.0, 0.0, 0.0, 200.0, 0.0, 5.0, 131379.0, 4.0, 4.0 
 e7ee35be57e33a3d9984d87c7fac84c1, 377.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 4.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 6.34, 100.0, 634.0, 1.0, 1619.0, 1.0, 1.0 
 e87f1f9672db367fa3d382b34316c487, 1445.0, ?, 0.0, 1.0, ?, 14.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8370607028753994, 1252.0, 2300.0, 1.0, 1910.0, 1.0, 1.0 
 e890d85ea0f53e8a9ed7a25404a9d9a8, 12.0, 1.0, 0.0, 1.0, 48.016666666666666, 12.5, 2.0, 5.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 114.0, 1.0, 114.0, 2.0, 60.0, 2.0, 2.0 
 e8ed93e172013dda8cac4f1664db339c, 19.0, 1.0, 0.0, 1.0, 8.016666666666667, 12.5, 2.0, 7.0, 1.0, 0.005470543579894689, 0.001556083639040222, 0.010941087159789378, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 139.0, 2.0, 2.0 
 e9a99d895574337da24cd6baef85b40d, 401.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.25285218253968256, 0.0, 0.25285218253968256, 1.0, 90.0, 12.25531914893617, 47.0, 576.0, 1.0, 1552.0, 1.0, 1.0 
 e9d8c3930ff03823bb445cd6d5f71cde, 19.0, 1.0, 0.0, 1.0, 14.466666666666667, 12.5, 2.0, 7.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 46.0, 7.0, 322.0, 2.0, 133.0, 2.0, 2.0 
 e9e394d699cd3e8281e143f76d761703, 12.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 1.0, 1.0, 0.010492482185719354, 0.0, 0.010492482185719354, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 22.0, 1.0, 1.0 
 e9e6838084933d5f967ede876156d828, 12.0, 1.0, 0.0, 1.0, 15.633333333333335, 12.5, 2.0, 2.0, 1.0, 0.013374851129307946, 0.006348223910373034, 0.026749702258615893, 1.0, 191.0, 17.857142857142858, 7.0, 125.0, 2.0, 28.0, 2.0, 2.0 
 ea0d85bb1dcb31e9ac06b78401e3a353, 2630.0, ?, 0.0, 2.0, ?, 14.0, 1.0, 62.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003234450725925514, 1150118.0, 372.0, 1.0, 164735.0, 1.0, 1.0 
 eab5c48e4c00370ab4205a082c0c63a0, 450.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 3.380952380952381, 273.0, 923.0, 1.0, 1730.0, 1.0, 1.0 
 ebd78788d328338094c779c7ad1f3db2, 784.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 5.133333333333334, 30.0, 154.0, 1.0, 1166.0, 1.0, 1.0 
 ebd8f1f01aa93a21a3d1367a72f2dd1e, 678.0, 1.0, 0.0, 1.0, ?, 12.0, 1.0, 0.0, 1.0, 0.08114505472971081, 0.0, 0.08114505472971081, 0.0, 0.0, 3.550925925925926, 216.0, 767.0, 1.0, 279.0, 1.0, 1.0 
 ebe41bf9038d3ef1b7676109b0341f2a, 959.0, ?, 0.0, 1.0, ?, 9.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1954022988505748, 87.0, 104.0, 1.0, 347.0, 1.0, 1.0 
 ec20e4e8d32137f68ea66d2b93c4d0df, 800.0, ?, 0.0, 0.0, ?, 21.0, 1.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0874125874125875, 286.0, 597.0, 1.0, 5874.0, 1.0, 1.0 
 ec5970258d5436369ae7c52b485d161d, 2514.0, ?, 0.0, 1.0, 53.18333333333333, 15.5, 2.0, 26.0, 0.0, ?, ?, ?, ?, ?, 3.027173913043478, 368.0, 1114.0, 2.0, 66973.0, ?, ? 
 ec75e867302735f9a10148bf0f8f112c, 367.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 6.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 13.938775510204081, 49.0, 683.0, 1.0, 2294.0, 1.0, 1.0 
 ee2356ff720e30608aa61fb44f462451, 108.0, ?, 0.0, 2.0, ?, 19.0, 1.0, 119.0, 0.0, ?, ?, ?, ?, ?, 1.0, 40.0, 40.0, 1.0, 12959.0, ?, ? 
 ef0d00fd36ed31409489fb8a8f540805, 1005.0, ?, 0.0, 1.0, ?, 18.0, 1.0, 0.0, 2.0, ?, ?, ?, ?, ?, 5.881656804733728, 169.0, 994.0, 1.0, 248.0, ?, ? 
 ef367e6173153dca83c479e9ec3349b6, 11.0, 1.0, 0.0, 1.0, ?, 10.0, 1.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.333333333333332, 3.0, 88.0, 1.0, 34.0, 1.0, 1.0 
 ef89b2611e6b3ac29af89e90a54ee76c, 284.0, ?, 0.0, 1.5, 18194.338888888884, 17.5, 1.3333333333333333, 1255.0, 0.0, 0.005208333333333333, 0.00736569563735987, 0.015625, 0.0, 0.0, 0.0, 411.0, 0.0, 4.0, 356596.0, 3.0, 3.0 
 ef8ee70e1b6936a0821a48f22af0d03d, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 6.0, 1.0, 0.0012194612505005214, 0.0, 0.0012194612505005214, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 66.0, 1.0, 1.0 
 efe406e3a8f43e9b938080646c055331, 12.0, 1.0, 0.0, 1.0, 90.1, 12.5, 2.0, 5.0, 1.0, 0.005100840658967924, 0.0019257865599669878, 0.010201681317935848, 0.0, 0.0, 22.0, 5.0, 110.0, 2.0, 62.0, 2.0, 2.0 
 effac9ea6325373b84791f3c24029f23, 1850.0, ?, 0.0, 2.0, ?, 15.0, 1.0, 1.0, 1.0, ?, ?, ?, ?, ?, 0.41739130434782606, 345.0, 144.0, 1.0, 3262.0, ?, ? 
 f014f8a81676384286383ea81770fd3d, 1649.0, ?, 0.0, 1.0, ?, 14.0, 1.0, 0.0, 0.0, ?, ?, ?, ?, ?, 2.459016393442623, 61.0, 150.0, 1.0, 164.0, ?, ? 
 f04277a083523a4aa64661f2980c18dd, 819.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 1.0, 1.0, 0.1667631172839506, 0.0, 0.1667631172839506, 1.0, 90.0, 7.870967741935484, 31.0, 244.0, 1.0, 1028.0, 1.0, 1.0 
 f14d91f9da67366cb608daa8a0c62474, 367.0, 1.0, 0.0, 1.0, ?, 7.0, 1.0, 3.0, 1.0, 0.025, 0.0, 0.025, 0.0, 0.0, 13.733333333333333, 45.0, 618.0, 1.0, 1250.0, 1.0, 1.0 
 f1ac4e8fa70932f380f0db44e957c07c, 12.0, 1.0, 0.0, 1.0, 8.366666666666667, 12.5, 2.0, 5.0, 1.0, 0.001957229970427234, 0.001957229970427234, 0.003914459940854468, 0.0, 0.0, 41.5, 2.0, 83.0, 2.0, 64.0, 2.0, 2.0 
 f1bc2961d0df36c8b3a27c69d6eb0344, 11.0, ?, 0.0, 1.0, ?, 10.0, 1.0, 2.0, 1.0, 0.0012194612505005214, 0.0, 0.0012194612505005214, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 29.0, 1.0, 1.0 
