@relation 'bad_actors-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Reorder-R1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,2-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-R1_predicted'

@attribute boost_score_avg numeric
@attribute boost_score_std_dev numeric
@attribute boost_score_sum numeric
@attribute boosting_timeslots_count numeric
@attribute cocitation_net_betweenness_centrality numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute cocitation_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute cocitation_net_closeness_centrality numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute cocitation_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute cocitation_net_degree_centrality numeric
@attribute cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute cocitation_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute cocitation_net_in_degree_centrality numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute cocitation_net_in_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute cocitation_net_out_degree_centrality numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute cocitation_net_out_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute count_authors_sharing_boosted_posts numeric
@attribute max_tfidf numeric
@attribute sum_tfidf numeric
@attribute topic_net_betweenness_centrality numeric
@attribute topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute topic_net_betweenness_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute topic_net_closeness_centrality numeric
@attribute topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute topic_net_closeness_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute topic_net_closeness_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute topic_net_closeness_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute topic_net_closeness_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute topic_net_closeness_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute topic_net_closeness_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute topic_net_closeness_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute topic_net_degree_centrality numeric
@attribute topic_net_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute topic_net_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute topic_net_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute topic_net_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute topic_net_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute topic_net_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute topic_net_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute topic_net_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute topic_net_in_degree_centrality numeric
@attribute topic_net_in_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute topic_net_in_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute topic_net_out_degree_centrality numeric
@attribute topic_net_out_degree_centrality_aggregation_function_kurt_neighb_size_1 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_kurt_neighb_size_2 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_mean_neighb_size_1 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_mean_neighb_size_2 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_skew_neighb_size_1 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_skew_neighb_size_2 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_std_neighb_size_1 numeric
@attribute topic_net_out_degree_centrality_aggregation_function_std_neighb_size_2 numeric
@attribute 'prediction margin' numeric
@attribute 'predicted author_type' {bad_actor,good_actor}
@attribute author_type {bad_actor,good_actor}

@data
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.376238,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000492,0.755319,29.348493,0.011804,0.002395,1.620294,5.482142,0.020845,0.008954,0.533887,0.818307,16.774809,0.597447,0.530923,1.546746,3.356448,0.117466,0.060049,0.279793,0.377616,15.912843,0.581441,0.293546,1.365188,3.622359,0.513451,0.257549,0.139896,0.377616,15.912843,0.290721,0.146773,1.365188,3.622359,0.256725,0.128775,0.139896,0.377616,15.912843,0.290721,0.146773,1.365188,3.622359,0.256725,0.128775,0.808835,good_actor,good_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000035,-2.099472,26.374802,0.025728,0.002616,0.204091,5.214297,0.0266,0.009353,0.486759,-2.048892,17.023309,0.670418,0.534787,0.117557,3.580842,0.168828,0.060375,0.093264,-2.066557,14.474184,0.885465,0.299818,0.057048,3.483374,0.724436,0.267696,0.046632,-2.066557,14.474184,0.442732,0.149909,0.057048,3.483374,0.362218,0.133848,0.046632,-2.066557,14.474184,0.442732,0.149909,0.057048,3.483374,0.362218,0.133848,0.887067,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.376238,good_actor,good_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.003185,4.102062,29.00024,0.007549,0.00242,2.401427,5.451514,0.016895,0.008998,0.561863,4.155622,18.618966,0.574077,0.532552,2.334443,3.802424,0.094843,0.058299,0.487047,3.495468,15.922918,0.505809,0.296132,2.188358,3.634476,0.403571,0.257674,0.243523,3.495468,15.922918,0.252904,0.148066,2.188358,3.634476,0.201785,0.128837,0.243523,3.495468,15.922918,0.252904,0.148066,2.188358,3.634476,0.201785,0.128837,-0.697805,bad_actor,good_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0,-1.643414,24.121762,0.036974,0.002799,-0.814111,5.003019,0.026863,0.009698,0.467312,-1.480839,17.938345,0.739737,0.537685,-0.855436,3.998384,0.169756,0.060012,0.056995,-1.509809,13.588618,1.165371,0.305716,-0.8503,3.415619,0.731751,0.275317,0.028497,-1.509809,13.588618,0.582686,0.152858,-0.8503,3.415619,0.365876,0.137658,0.028497,-1.509809,13.588618,0.582686,0.152858,-0.8503,3.415619,0.365876,0.137658,0.887067,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000035,-1.451996,27.77569,0.018477,0.002508,0.809324,5.342207,0.025731,0.009159,0.500649,-1.461905,18.968045,0.63228,0.534723,0.769923,3.908953,0.156485,0.058191,0.124352,-1.47896,15.373239,0.711295,0.300618,0.732527,3.580368,0.672534,0.261181,0.062176,-1.47896,15.373239,0.355648,0.150309,0.732527,3.580368,0.336267,0.13059,0.062176,-1.47896,15.373239,0.355648,0.150309,0.732527,3.580368,0.336267,0.13059,-0.887067,good_actor,bad_actor
0,0,0,0,0,?,?,0,0,0,0,0,0,0.032258,?,?,0.032258,0.032258,0,0,0,0,0.064516,?,?,0.064516,0.064516,0,0,0,0,0.032258,?,?,0.032258,0.032258,0,0,0,0,0.032258,?,?,0.032258,0.032258,0,0,0,0,0,?,?,0.000085,-1.276397,28.737529,0.017464,0.002438,0.888554,5.428235,0.025268,0.009032,0.513298,-1.094891,18.716724,0.619032,0.533105,0.901346,3.811885,0.14703,0.058269,0.165803,-1.22287,15.855893,0.656932,0.297672,0.831514,3.630504,0.643052,0.258116,0.082902,-1.22287,15.855893,0.328466,0.148836,0.831514,3.630504,0.321526,0.129058,0.082902,-1.22287,15.855893,0.328466,0.148836,0.831514,3.630504,0.321526,0.129058,-0.308149,good_actor,bad_actor
0.000915,0,0.000915,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.004357,6.457648,29.696933,0.006218,0.00237,2.836321,5.512625,0.015175,0.008911,0.591118,6.134788,15.641463,0.571021,0.529581,2.650805,3.094505,0.084702,0.061209,0.621762,5.054772,15.875698,0.477069,0.290867,2.423433,3.605414,0.368439,0.257547,0.310881,5.054772,15.875698,0.238535,0.145433,2.423433,3.605414,0.18422,0.128773,0.310881,5.054772,15.875698,0.238535,0.145433,2.423433,3.605414,0.18422,0.128773,-0.808835,good_actor,bad_actor
0.009132,0,0.018264,0,0,0,0,0,0,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0.387097,0,0,0.387097,0.387097,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0,?,?,0.000002,-2.076085,28.650583,0.028212,0.002445,0.044839,5.420533,0.025961,0.009043,0.505236,-1.80966,19.468918,0.687261,0.53362,0.007214,3.999338,0.147668,0.057605,0.108808,-1.723763,15.85813,0.971032,0.298329,-0.187215,3.633543,0.64547,0.258149,0.054404,-1.723763,15.85813,0.485516,0.149165,-0.187215,3.633543,0.322735,0.129074,0.054404,-1.723763,15.85813,0.485516,0.149165,-0.187215,3.633543,0.322735,0.129074,-0.308149,good_actor,bad_actor
0.001435,0.00444,0.064597,0,0.008389,2.480611,5.055902,0.006092,0.004008,1.579227,2.192737,0.007597,0.006583,0.209032,-0.714215,-0.538287,0.179234,0.163226,0.273665,0.5452,0.028363,0.032027,0.354839,-0.951884,-0.71234,0.255376,0.20034,0.133878,0.643581,0.101505,0.110486,0.177419,-0.951884,-0.71234,0.127688,0.10017,0.133878,0.643581,0.050753,0.055243,0.177419,-0.951884,-0.71234,0.127688,0.10017,0.133878,0.643581,0.050753,0.055243,0,?,?,0.000723,2.778318,28.913129,0.008518,0.002427,2.141222,5.443824,0.018467,0.009009,0.545969,2.810077,19.048385,0.571581,0.532924,2.036869,3.905389,0.106958,0.057925,0.388601,2.680501,15.930656,0.511931,0.296807,2.049157,3.638534,0.438773,0.257682,0.194301,2.680501,15.930656,0.255965,0.148404,2.049157,3.638534,0.219387,0.128841,0.194301,2.680501,15.930656,0.255965,0.148404,2.049157,3.638534,0.219387,0.128841,0.697805,bad_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000033,41.465392,26.72735,0.00243,0.002582,6.183781,5.246964,0.007554,0.009304,0.512616,23.693134,18.072629,0.541478,0.535573,4.113493,3.780224,0.034588,0.059187,0.279793,26.43656,15.174525,0.384833,0.308364,4.605311,3.575823,0.15396,0.262536,0.139896,26.43656,15.174525,0.192416,0.154182,4.605311,3.575823,0.07698,0.131268,0.139896,26.43656,15.174525,0.192416,0.154182,4.605311,3.575823,0.07698,0.131268,0.772277,bad_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000012,32.641931,23.225092,0.002552,0.002862,5.617098,4.915103,0.009349,0.009847,0.475956,12.056055,17.686005,0.534492,0.540474,2.673229,3.971397,0.048192,0.060139,0.186528,17.219157,13.874519,0.364515,0.328899,3.696977,3.463999,0.199686,0.271387,0.093264,17.219157,13.874519,0.182257,0.16445,3.696977,3.463999,0.099843,0.135694,0.093264,17.219157,13.874519,0.182257,0.16445,3.696977,3.463999,0.099843,0.135694,0.772277,bad_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000241,-1.136879,28.82586,0.016696,0.002433,0.965046,5.436102,0.025114,0.009021,0.512616,-1.036693,18.818872,0.612749,0.532964,0.963922,3.849876,0.151645,0.058146,0.15544,-1.099849,15.909832,0.624102,0.297294,0.935557,3.637871,0.65783,0.257827,0.07772,-1.099849,15.909832,0.312051,0.148647,0.935557,3.637871,0.328915,0.128913,0.07772,-1.099849,15.909832,0.312051,0.148647,0.935557,3.637871,0.328915,0.128913,-0.308149,good_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.00002,-2.03016,26.228425,0.034407,0.00262,-0.547415,5.202157,0.027354,0.009378,0.481898,-1.923062,19.436107,0.722533,0.536274,-0.584726,4.148885,0.174301,0.05818,0.062176,-1.866669,14.775244,1.101236,0.303708,-0.606776,3.539002,0.741152,0.266105,0.031088,-1.866669,14.775244,0.550618,0.151854,-0.606776,3.539002,0.370576,0.133052,0.031088,-1.866669,14.775244,0.550618,0.151854,-0.606776,3.539002,0.370576,0.133052,-0.887067,good_actor,bad_actor
0,0,0,0,0,0,0,0,0,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0.387097,0,0,0.387097,0.387097,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0.193548,0,0,0.193548,0.193548,0,0,0,0,0,?,?,0.000075,-1.840615,29.087282,0.023774,0.002414,0.402006,5.459184,0.025345,0.008987,0.511936,-1.645681,18.233445,0.657532,0.532193,0.355561,3.712611,0.148148,0.058638,0.134715,-1.741157,15.915293,0.845135,0.29546,0.207555,3.630441,0.644186,0.257666,0.067358,-1.741157,15.915293,0.422568,0.14773,0.207555,3.630441,0.322093,0.128833,0.067358,-1.741157,15.915293,0.422568,0.14773,0.207555,3.630441,0.322093,0.128833,-0.308149,good_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000787,1.435042,29.174426,0.010187,0.002408,1.803256,5.466857,0.019998,0.008976,0.534626,1.377595,17.774797,0.582846,0.531796,1.730951,3.598741,0.11791,0.059069,0.295337,0.998375,15.929166,0.511971,0.294887,1.609388,3.630524,0.513009,0.257561,0.147668,0.998375,15.929166,0.255985,0.147443,1.609388,3.630524,0.256505,0.12878,0.147668,0.998375,15.929166,0.255985,0.147443,1.609388,3.630524,0.256505,0.12878,-0.308149,good_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000051,-1.911227,26.371408,0.021718,0.002611,0.524884,5.213867,0.026895,0.009354,0.48799,-1.88958,16.875931,0.650708,0.534288,0.471717,3.588207,0.164859,0.060532,0.103627,-1.886009,14.416978,0.790032,0.298166,0.449541,3.477175,0.706654,0.268256,0.051813,-1.886009,14.416978,0.395016,0.149083,0.449541,3.477175,0.353327,0.134128,0.051813,-1.886009,14.416978,0.395016,0.149083,0.449541,3.477175,0.353327,0.134128,-0.887067,good_actor,bad_actor
0.000002,0.000003,0.000047,0,0,1.07362,4.30878,0.007597,0.004454,1.284508,2.034997,0.00924,0.006837,0.163306,-2.001033,-0.543138,0.19262,0.168294,0.064364,0.606393,0.026318,0.029908,0.193548,-1.760931,-0.828533,0.304147,0.212524,-0.175819,0.471875,0.090968,0.11061,0.096774,-1.760931,-0.828533,0.152074,0.106262,-0.175819,0.471875,0.045484,0.055305,0.096774,-1.760931,-0.828533,0.152074,0.106262,-0.175819,0.471875,0.045484,0.055305,0,?,?,0.000277,48.8552,26.72735,0.002103,0.002582,6.70561,5.246964,0.006984,0.009304,0.519515,16.276641,18.072629,0.534123,0.535573,2.80211,3.780224,0.037379,0.059187,0.331606,24.062329,15.174525,0.359426,0.308364,4.104893,3.575823,0.1545,0.262536,0.165803,24.062329,15.174525,0.179713,0.154182,4.104893,3.575823,0.07725,0.131268,0.165803,24.062329,15.174525,0.179713,0.154182,4.104893,3.575823,0.07725,0.131268,0.772277,bad_actor,bad_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.376238,good_actor,bad_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.055156,24.032819,29.783998,0.002804,0.002364,4.994402,5.520214,0.009713,0.0089,0.853982,17.869571,15.339219,0.537713,0.529222,3.991257,3.025144,0.060104,0.061536,1.658031,13.542687,15.862186,0.305635,0.290182,3.411382,3.600429,0.275743,0.257565,0.829016,13.542687,15.862186,0.152817,0.145091,3.411382,3.600429,0.137871,0.128783,0.829016,13.542687,15.862186,0.152817,0.145091,3.411382,3.600429,0.137871,0.128783,0.203128,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000018,-1.571121,27.77569,0.019244,0.002508,0.742657,5.342207,0.025991,0.009159,0.5,-1.575126,18.968045,0.637435,0.534723,0.704188,3.908953,0.157667,0.058191,0.119171,-1.586639,15.373239,0.735751,0.300618,0.66951,3.580368,0.675548,0.261181,0.059585,-1.586639,15.373239,0.367876,0.150309,0.66951,3.580368,0.337774,0.13059,0.059585,-1.586639,15.373239,0.367876,0.150309,0.66951,3.580368,0.337774,0.13059,0.602963,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000221,-1.032479,28.650586,0.016305,0.002445,1.010215,5.420534,0.024818,0.009043,0.511936,-0.949684,19.418997,0.614143,0.5336,0.979162,3.983229,0.148159,0.057655,0.160622,-1.028574,15.85813,0.642325,0.298329,0.940288,3.633543,0.636189,0.258149,0.080311,-1.028574,15.85813,0.321163,0.149165,0.940288,3.633543,0.318095,0.129074,0.080311,-1.028574,15.85813,0.321163,0.149165,0.940288,3.633543,0.318095,0.129074,0.60896,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.00032,-0.645419,28.913152,0.015437,0.002427,1.122834,5.443827,0.02312,0.009009,0.520918,-0.527383,19.053367,0.612086,0.532926,1.087695,3.907042,0.133112,0.05792,0.212435,-0.805564,15.933849,0.644091,0.296821,0.956231,3.639156,0.58137,0.257667,0.106218,-0.805564,15.933849,0.322045,0.148411,0.956231,3.639156,0.290685,0.128834,0.106218,-0.805564,15.933849,0.322045,0.148411,0.956231,3.639156,0.290685,0.128834,0.60896,good_actor,good_actor
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.000019,28.923987,28.563611,0.003356,0.002445,5.043476,5.412887,0.008252,0.009056,0.533149,13.812895,15.861129,0.564655,0.531521,3.397618,3.170454,0.037004,0.061151,0.321244,11.385038,15.672734,0.464101,0.297962,3.145517,3.602605,0.18357,0.259063,0.160622,11.385038,15.672734,0.23205,0.148981,3.145517,3.602605,0.091785,0.129532,0.160622,11.385038,15.672734,0.23205,0.148981,3.145517,3.602605,0.091785,0.129532,0.779436,good_actor,good_actor
0.000021,0,0.000021,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000143,-1.713699,29.000225,0.021522,0.00242,0.556064,5.451512,0.025515,0.008998,0.512616,-1.563715,18.685304,0.64579,0.53258,0.52283,3.823305,0.147897,0.05823,0.145078,-1.700291,15.922782,0.785599,0.296132,0.395186,3.63444,0.6485,0.257675,0.072539,-1.700291,15.922782,0.3928,0.148066,0.395186,3.63444,0.32425,0.128837,0.072539,-1.700291,15.922782,0.3928,0.148066,0.395186,3.63444,0.32425,0.128837,-0.179325,bad_actor,good_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000002,-2.052932,24.999341,0.034156,0.002722,-0.53971,5.086897,0.027652,0.009561,0.47362,-1.996011,16.492652,0.71802,0.535617,-0.558168,3.554981,0.179512,0.061347,0.062176,-2.022839,13.907554,1.073735,0.301579,-0.549641,3.44021,0.77051,0.272773,0.031088,-2.022839,13.907554,0.536867,0.15079,-0.549641,3.44021,0.385255,0.136387,0.031088,-2.022839,13.907554,0.536867,0.15079,-0.549641,3.44021,0.385255,0.136387,0.602963,good_actor,good_actor
0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,0.000201,14.851217,28.300102,0.004721,0.002468,3.887403,5.38929,0.012001,0.009089,0.515354,7.194909,16.338712,0.555296,0.532096,2.559309,3.296536,0.054334,0.060695,0.207254,5.304473,15.610624,0.408947,0.299202,2.198999,3.601121,0.272901,0.259556,0.103627,5.304473,15.610624,0.204474,0.149601,2.198999,3.601121,0.136451,0.129778,0.103627,5.304473,15.610624,0.204474,0.149601,2.198999,3.601121,0.136451,0.129778,-0.767901,bad_actor,good_actor
